6.764499999999999602e+01,7.889499999999999602e+01,8.140500000000000114e+01,8.348999999999999488e+01,8.498999999999999488e+01,8.612000000000000455e+01,8.737500000000000000e+01,8.856999999999999318e+01,8.932500000000000284e+01,8.948499999999999943e+01,8.959499999999999886e+01,8.960500000000000398e+01,8.974500000000000455e+01,8.968000000000000682e+01,8.972499999999999432e+01,8.977500000000000568e+01,9.006999999999999318e+01,9.001500000000000057e+01,8.998999999999999488e+01,9.002500000000000568e+01,9.012000000000000455e+01,9.010500000000000398e+01,9.006999999999999318e+01,9.006000000000000227e+01,9.020000000000000284e+01,9.012500000000000000e+01,9.010999999999999943e+01,8.999500000000000455e+01,9.015000000000000568e+01,9.011499999999999488e+01
6.485999999999999943e+01,6.956000000000000227e+01,7.845999999999999375e+01,8.001999999999999602e+01,7.029999999999999716e+01,7.462000000000000455e+01,7.354000000000000625e+01,7.850000000000000000e+01,8.648000000000000398e+01,8.728000000000000114e+01,8.706000000000000227e+01,8.742000000000000171e+01,8.720000000000000284e+01,8.735999999999999943e+01,8.714000000000000057e+01,8.748000000000000398e+01,8.745999999999999375e+01,8.742000000000000171e+01,8.768000000000000682e+01,8.754000000000000625e+01,8.743999999999999773e+01,8.751999999999999602e+01,8.764000000000000057e+01,8.762000000000000455e+01,8.745999999999999375e+01,8.764000000000000057e+01,8.748000000000000398e+01,8.768000000000000682e+01,8.745999999999999375e+01,8.770000000000000284e+01
6.391166136857955316e-01,8.039934989551891231e-01,8.288304874119758470e-01,8.474403991868416641e-01,8.607994064731522288e-01,8.705827505827505863e-01,8.816165783674808631e-01,8.928370523157697081e-01,8.990113996499693449e-01,9.009000518354460807e-01,9.017144476455862812e-01,9.021048170645571407e-01,9.032318943146967483e-01,9.024851176415005227e-01,9.033986743759694349e-01,9.034420888616083722e-01,9.061170464214806097e-01,9.056906729634003339e-01,9.052890528905288559e-01,9.057851239669422183e-01,9.065809379727686190e-01,9.064523753249821292e-01,9.064002262230181906e-01,9.061555891238670668e-01,9.073023079833522075e-01,9.066679268465572816e-01,9.066981132075473404e-01,9.054392514531449665e-01,9.069613677151222575e-01,9.064319182166690192e-01
8.333333333333333703e-01,8.275862068965516016e-01,7.500000000000000000e-01,7.058823529411765163e-01,8.125000000000000000e-01,7.428571428571427715e-01,8.888888888888888395e-01,9.090909090909090606e-01,8.571428571428572063e-01,7.857142857142855874e-01,8.666666666666666963e-01,8.387096774193548709e-01,8.750000000000000000e-01,7.428571428571427715e-01,6.857142857142856096e-01,8.421052631578946901e-01,9.090909090909090606e-01,8.125000000000000000e-01,8.999999999999999112e-01,8.823529411764705621e-01,8.125000000000000000e-01,9.411764705882352811e-01,8.125000000000000000e-01,8.125000000000000000e-01,9.333333333333333481e-01,7.407407407407406996e-01,8.823529411764705621e-01,8.947368421052631637e-01,8.571428571428572063e-01,8.421052631578946901e-01
