6.856000000000000227e+01,7.781999999999999318e+01,7.955500000000000682e+01,8.043500000000000227e+01,8.134499999999999886e+01,8.231999999999999318e+01,8.321500000000000341e+01,8.412000000000000455e+01,8.490999999999999659e+01,8.584999999999999432e+01,8.578000000000000114e+01,8.648499999999999943e+01,8.696999999999999886e+01,8.776999999999999602e+01,8.793999999999999773e+01,8.779500000000000171e+01,8.793000000000000682e+01,8.810500000000000398e+01,8.817499999999999716e+01,8.810500000000000398e+01,8.812000000000000455e+01,8.832500000000000284e+01,8.801000000000000512e+01,8.826500000000000057e+01,8.811499999999999488e+01,8.805500000000000682e+01,8.829999999999999716e+01,8.812999999999999545e+01,8.815000000000000568e+01,8.834000000000000341e+01,8.795999999999999375e+01,8.810999999999999943e+01,8.835999999999999943e+01,8.840000000000000568e+01,8.795999999999999375e+01
7.645999999999999375e+01,7.084000000000000341e+01,6.890000000000000568e+01,7.659999999999999432e+01,7.892000000000000171e+01,8.229999999999999716e+01,8.035999999999999943e+01,7.348000000000000398e+01,8.293999999999999773e+01,8.068000000000000682e+01,7.764000000000000057e+01,8.107999999999999829e+01,8.048000000000000398e+01,8.573999999999999488e+01,8.562000000000000455e+01,8.514000000000000057e+01,8.543999999999999773e+01,8.464000000000000057e+01,8.490000000000000568e+01,8.562000000000000455e+01,8.528000000000000114e+01,8.587999999999999545e+01,8.598000000000000398e+01,8.614000000000000057e+01,8.565999999999999659e+01,8.590000000000000568e+01,8.562000000000000455e+01,8.612000000000000455e+01,8.521999999999999886e+01,8.601999999999999602e+01,8.543999999999999773e+01,8.542000000000000171e+01,8.507999999999999829e+01,8.598000000000000398e+01,8.528000000000000114e+01
6.585948528613313480e-01,7.953119232188999854e-01,8.160511044131539826e-01,8.234763387016735825e-01,8.314738696418086938e-01,8.388037928519330721e-01,8.461996609703578143e-01,8.538157046856301724e-01,8.603165787281309429e-01,8.687870919881305332e-01,8.682479384786435661e-01,8.745533020838168747e-01,8.790157845868152853e-01,8.860205032618824195e-01,8.871103622577928283e-01,8.864598353411787812e-01,8.869426751592356384e-01,8.886705040011231294e-01,8.896664334033123067e-01,8.890029393925255041e-01,8.890445502942000422e-01,8.912182622874446070e-01,8.880171850191463934e-01,8.902501753565582598e-01,8.889926680054172081e-01,8.884426803642306858e-01,8.908785674314493308e-01,8.891483003361972948e-01,8.894692659266859591e-01,8.911196190120459493e-01,8.875291919663708118e-01,8.887953610175832742e-01,8.912454452022796625e-01,8.917405506299580509e-01,8.878539493293592377e-01
8.108108108108107448e-01,9.268292682926828618e-01,8.108108108108107448e-01,7.096774193548386345e-01,8.205128205128204844e-01,7.222222222222222099e-01,9.090909090909090606e-01,6.000000000000000888e-01,8.235294117647059542e-01,9.230769230769229061e-01,5.806451612903225090e-01,7.500000000000000000e-01,6.875000000000000000e-01,7.096774193548386345e-01,7.272727272727272929e-01,7.027027027027027417e-01,8.125000000000000000e-01,7.142857142857143016e-01,7.741935483870968637e-01,8.823529411764705621e-01,6.285714285714285587e-01,8.421052631578946901e-01,7.222222222222222099e-01,8.571428571428572063e-01,8.108108108108107448e-01,8.387096774193548709e-01,7.647058823529411242e-01,9.189189189189188589e-01,7.142857142857143016e-01,8.571428571428570953e-01,7.567567567567567988e-01,6.896551724137931494e-01,7.272727272727272929e-01,8.108108108108107448e-01,7.428571428571428825e-01
